Experiment,Transect,Plot,Treatment,Species,HostGroup,BackgroundSpecies,Density,Observer,DamageDate,SeedCollectionDate,Plant.ID,leaf1,leaf2,leaf3,leaf4,leaf5,leaf6,Rust?,SeedCollection,Notes
Competition,NA,207,inoculation,EG,EG seed,BD seed,20,SCD,5/20/16,5/20/16,X1679,1,1,0.1,NA,NA,NA,,NO,
Competition,NA,207,inoculation,SP,SP seed,BD seed,20,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,207,inoculation,EG,EG adult,BD seed,20,SCD,5/20/16,5/20/16,X1678,5,0.1,1,NA,NA,NA,,YES,
Competition,NA,207,inoculation,SP,SP adult,BD seed,20,SCD,5/20/16,5/20/16,X1677,1,1,1,NA,NA,NA,,NO,
Competition,NA,208,inoculation,AB,AB seed,AB seed,20,SCD,5/20/16,5/20/16,NA,0.1,0.1,0,NA,NA,NA,,YES,
Competition,NA,208,inoculation,BD,BD seed,AB seed,20,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,NO,
Competition,NA,208,inoculation,BH,BH seed,AB seed,20,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,208,inoculation,EG,EG seed,AB seed,20,SCD,5/20/16,5/20/16,X1703,0.1,0.1,0.1,NA,NA,NA,,NO,
Competition,NA,208,inoculation,SP,SP seed,AB seed,20,SCD,5/20/16,5/20/16,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,208,inoculation,EG,EG adult,AB seed,20,SCD,5/20/16,5/20/16,X1704,1,5,1,NA,NA,NA,,NO,
Competition,NA,208,inoculation,SP,SP adult,AB seed,20,SCD,5/20/16,5/20/16,X1702,1,1,1,NA,NA,NA,,NO,
Competition,NA,33,fungicide,AB,AB seed,SP adult,10,SCD,5/20/16,5/20/16,NA,0.1,0.1,1,NA,NA,NA,,YES,
Competition,NA,33,fungicide,BD,BD seed,SP adult,10,SCD,5/20/16,5/20/16,NA,0,0,NA,NA,NA,NA,,YES,
Competition,NA,33,fungicide,BH,BH seed,SP adult,10,SCD,5/20/16,5/20/16,NA,0,0,0,NA,NA,NA,,YES,
Competition,NA,33,fungicide,EG,EG seed,SP adult,10,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,33,fungicide,SP,SP seed,SP adult,10,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,33,fungicide,EG,EG adult,SP adult,10,SCD,5/20/16,5/20/16,X1705,0.1,0.1,0.1,NA,NA,NA,,NO,
Competition,NA,33,fungicide,SP,SP adult,SP adult,10,SCD,5/20/16,5/5/16,X185,5,1,1,NA,NA,NA,,YES,
Competition,NA,209,fungicide,AB,AB seed,SP seed,20,SCD,5/20/16,5/20/16,NA,1,NA,NA,NA,NA,NA,,YES,
Competition,NA,209,fungicide,BD,BD seed,SP seed,20,SCD,5/20/16,5/20/16,NA,0,0,NA,NA,NA,NA,,YES,
Competition,NA,209,fungicide,BH,BH seed,SP seed,20,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,209,fungicide,EG,EG seed,SP seed,20,SCD,5/20/16,5/20/16,X1706,0.1,0.1,0,NA,NA,NA,,YES,
Competition,NA,209,fungicide,SP,SP seed,SP seed,20,SCD,5/20/16,5/20/16,X1709,0.1,0,0.1,NA,NA,NA,,NO,
Competition,NA,209,fungicide,EG,EG adult,SP seed,20,SCD,5/20/16,5/20/16,X1707,0,0.1,0,NA,NA,NA,,NO,
Competition,NA,209,fungicide,SP,SP adult,SP seed,20,SCD,5/20/16,5/20/16,X1708,5,0.1,1,NA,NA,NA,,YES,
Competition,NA,210,ambient,AB,AB seed,EG seed,40,SCD,5/20/16,5/20/16,NA,0,1,0.1,NA,NA,NA,,YES,
Competition,NA,210,ambient,BD,BD seed,EG seed,40,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,210,ambient,BH,BH seed,EG seed,40,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,210,ambient,EG,EG seed,EG seed,40,SCD,5/20/16,5/20/16,X1710,1,0.1,1,NA,NA,NA,,NO,
Competition,NA,210,ambient,SP,SP seed,EG seed,40,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,210,ambient,EG,EG adult,EG seed,40,SCD,5/20/16,5/20/16,X1712,0.1,1,0.1,NA,NA,NA,,NO,
Competition,NA,210,ambient,SP,SP adult,EG seed,40,SCD,5/20/16,5/20/16,X1711,5,5,0.1,NA,NA,NA,,YES,
Competition,NA,211,ambient,AB,AB seed,EG seed,80,SCD,5/20/16,5/20/16,X1713,0.1,0.1,0.1,NA,NA,NA,ORANGE,YES,
Competition,NA,211,ambient,BD,BD seed,EG seed,80,SCD,5/20/16,5/20/16,X1714,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,211,ambient,BH,BH seed,EG seed,80,SCD,5/20/16,5/20/16,X1715,0,0,NA,NA,NA,NA,,YES,
Competition,NA,211,ambient,EG,EG seed,EG seed,80,SCD,5/20/16,5/20/16,X293,0.1,0.1,0,NA,NA,NA,,NO,
Competition,NA,211,ambient,SP,SP seed,EG seed,80,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,211,ambient,EG,EG adult,EG seed,80,SCD,5/20/16,5/20/16,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,211,ambient,SP,SP adult,EG seed,80,SCD,5/20/16,5/20/16,X1716,1,1,1,NA,NA,NA,,YES,
Competition,NA,52,ambient,AB,AB seed,SP adult,4,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,52,ambient,BD,BD seed,SP adult,4,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,52,ambient,BH,BH seed,SP adult,4,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,52,ambient,EG,EG seed,SP adult,4,SCD,5/20/16,5/20/16,X1718,0.1,0.1,0,NA,NA,NA,,NO,
Competition,NA,52,ambient,SP,SP seed,SP adult,4,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,52,ambient,EG,EG adult,SP adult,4,SCD,5/20/16,5/20/16,X1717,1,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,52,ambient,SP,SP adult,SP adult,4,SCD,5/20/16,5/9/16,X686,5,1,0.1,NA,NA,NA,,YES,
Competition,NA,40,inoculation,AB,AB seed,SP adult,8,SCD,5/20/16,5/20/16,X1720,1,0.1,0.1,NA,NA,NA,ORANGE,YES,
Competition,NA,40,inoculation,BD,BD seed,SP adult,8,SCD,5/20/16,5/20/16,X1722,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,40,inoculation,BH,BH seed,SP adult,8,SCD,5/20/16,5/20/16,PULLED UP,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,40,inoculation,EG,EG seed,SP adult,8,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,40,inoculation,SP,SP seed,SP adult,8,SCD,5/20/16,5/20/16,X1721,1,1,1,NA,NA,NA,,NO,
Competition,NA,40,inoculation,EG,EG adult,SP adult,8,SCD,5/20/16,5/20/16,X1719,5,1,1,NA,NA,NA,,YES,
Competition,NA,40,inoculation,SP,SP adult,SP adult,8,SCD,5/20/16,5/20/16,X601,1,5,1,NA,NA,NA,,YES,
Competition,NA,41,ambient,AB,AB seed,SP adult,8,SCD,5/20/16,5/20/16,X1724,0.1,0.1,1,NA,NA,NA,,YES,SOME SEEDS MISSED; C
Competition,NA,41,ambient,BD,BD seed,SP adult,8,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,41,ambient,BH,BH seed,SP adult,8,SCD,5/20/16,5/20/16,X1723,0.1,0,NA,NA,NA,NA,,YES,
Competition,NA,41,ambient,EG,EG seed,SP adult,8,SCD,5/20/16,5/20/16,X1726,0,0.1,NA,NA,NA,NA,,NO,
Competition,NA,41,ambient,SP,SP seed,SP adult,8,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,41,ambient,EG,EG adult,SP adult,8,SCD,5/20/16,5/20/16,X1725,1,5,1,NA,NA,NA,,YES,
Competition,NA,41,ambient,SP,SP adult,SP adult,8,SCD,5/20/16,5/5/16,X363,1,0.1,1,NA,NA,NA,,YES,
Competition,NA,212,ambient,AB,AB seed,EG adult,2,SCD,5/20/16,5/20/16,NA,0.1,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,212,ambient,BD,BD seed,EG adult,2,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,212,ambient,BH,BH seed,EG adult,2,SCD,5/20/16,5/20/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,212,ambient,EG,EG seed,EG adult,2,SCD,5/20/16,5/20/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,212,ambient,SP,SP seed,EG adult,2,SCD,5/20/16,5/20/16,X1729,1,0.1,0,NA,NA,NA,,NO,
Competition,NA,212,ambient,EG,EG adult,EG adult,2,SCD,5/20/16,5/20/16,X1727,0.1,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,212,ambient,SP,SP adult,EG adult,2,SCD,5/20/16,5/20/16,X1728,1,5,5,NA,NA,NA,,YES,
Competition,NA,213,ambient,AB,AB seed,SP seed,20,TCB,5/24/16,5/24/16,NA,5,10,1,NA,NA,NA,ORANGE,YES,
Competition,NA,213,ambient,BD,BD seed,SP seed,20,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,213,ambient,BH,BH seed,SP seed,20,TCB,5/24/16,5/24/16,NA,0,0,0,NA,NA,NA,,YES,
Competition,NA,213,ambient,EG,EG seed,SP seed,20,TCB,5/24/16,5/24/16,X1730,0.1,0,0.1,NA,NA,NA,,NO,
Competition,NA,213,ambient,SP,SP seed,SP seed,20,TCB,5/24/16,5/24/16,X1733,1,1,1,NA,NA,NA,,NO,
Competition,NA,213,ambient,EG,EG adult,SP seed,20,TCB,5/24/16,5/24/16,X1732,0,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,213,ambient,SP,SP adult,SP seed,20,TCB,5/24/16,5/24/16,X1731,10,1,1,NA,NA,NA,,YES,
Competition,NA,214,fungicide,AB,AB seed,BH seed,40,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,214,fungicide,BD,BD seed,BH seed,40,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,214,fungicide,BH,BH seed,BH seed,40,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,214,fungicide,EG,EG seed,BH seed,40,TCB,5/24/16,5/24/16,X1736,0,0,0,NA,NA,NA,,NO,
Competition,NA,214,fungicide,SP,SP seed,BH seed,40,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,214,fungicide,EG,EG adult,BH seed,40,TCB,5/24/16,5/24/16,X1734,0,0,0,NA,NA,NA,,YES,
Competition,NA,214,fungicide,SP,SP adult,BH seed,40,TCB,5/24/16,5/24/16,X1735,0,1,0,NA,NA,NA,,YES,
Competition,NA,215,fungicide,AB,AB seed,SP seed,80,TCB,5/24/16,5/24/16,X1743,0,0,0,NA,NA,NA,,YES,
Competition,NA,215,fungicide,BD,BD seed,SP seed,80,TCB,5/24/16,5/24/16,X1742,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,215,fungicide,BH,BH seed,SP seed,80,TCB,5/24/16,5/24/16,X1741,0,0,0,NA,NA,NA,,YES,
Competition,NA,215,fungicide,EG,EG seed,SP seed,80,TCB,5/24/16,5/24/16,X1737,0.1,0,0,NA,NA,NA,,NO,
Competition,NA,215,fungicide,SP,SP seed,SP seed,80,TCB,5/24/16,5/24/16,X1738,0,0,0,NA,NA,NA,,NO,
Competition,NA,215,fungicide,EG,EG adult,SP seed,80,TCB,5/24/16,5/24/16,X1740,0,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,215,fungicide,SP,SP adult,SP seed,80,TCB,5/24/16,5/24/16,X1739,0,0,5,NA,NA,NA,,YES,
Competition,NA,216,inoculation,AB,AB seed,EG seed,100,TCB,5/24/16,5/24/16,NA,0,0.1,NA,NA,NA,NA,,YES,
Competition,NA,216,inoculation,BD,BD seed,EG seed,100,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,216,inoculation,BH,BH seed,EG seed,100,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,216,inoculation,EG,EG seed,EG seed,100,TCB,5/24/16,5/24/16,X1745,1,0,5,NA,NA,NA,ORANGE,NO,
Competition,NA,216,inoculation,SP,SP seed,EG seed,100,TCB,5/24/16,5/24/16,X1744,0,0,1,NA,NA,NA,,NO,
Competition,NA,216,inoculation,EG,EG adult,EG seed,100,TCB,5/24/16,5/24/16,X1746,1,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,216,inoculation,SP,SP adult,EG seed,100,TCB,5/24/16,5/24/16,X1747,0,1,NA,NA,NA,NA,,NO,
Competition,NA,217,fungicide,AB,AB seed,AB seed,20,TCB,5/24/16,5/24/16,NA,0,0,0,NA,NA,NA,,YES,
Competition,NA,217,fungicide,BD,BD seed,AB seed,20,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,217,fungicide,BH,BH seed,AB seed,20,TCB,5/24/16,5/24/16,NA,0,0,0,NA,NA,NA,,YES,
Competition,NA,217,fungicide,EG,EG seed,AB seed,20,TCB,5/24/16,5/24/16,X1748,0.1,0.1,0,NA,NA,NA,,YES,
Competition,NA,217,fungicide,SP,SP seed,AB seed,20,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,217,fungicide,EG,EG adult,AB seed,20,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,217,fungicide,SP,SP adult,AB seed,20,TCB,5/24/16,5/24/16,X1749,0.1,5,0,NA,NA,NA,,NO,
Competition,NA,218,ambient,AB,AB seed,SP seed,100,TCB,5/24/16,5/24/16,NA,1,NA,NA,NA,NA,NA,ORANGE,YES,
Competition,NA,218,ambient,BD,BD seed,SP seed,100,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,218,ambient,BH,BH seed,SP seed,100,TCB,5/24/16,5/24/16,NA,0,NA,NA,NA,NA,NA,,YES,
Competition,NA,218,ambient,EG,EG seed,SP seed,100,TCB,5/24/16,5/24/16,X1750,1,0.1,1,NA,NA,NA,,NO,
Competition,NA,218,ambient,SP,SP seed,SP seed,100,TCB,5/24/16,5/24/16,X141,0.1,1,0,NA,NA,NA,,NO,
Competition,NA,218,ambient,EG,EG adult,SP seed,100,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,218,ambient,SP,SP adult,SP seed,100,TCB,5/24/16,5/24/16,X1751,1,0.1,5,NA,NA,NA,,NO,
Competition,NA,219,fungicide,AB,AB seed,EG seed,100,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,219,fungicide,BD,BD seed,EG seed,100,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,219,fungicide,BH,BH seed,EG seed,100,TCB,5/24/16,5/24/16,NA,0,0,0,NA,NA,NA,,YES,
Competition,NA,219,fungicide,EG,EG seed,EG seed,100,TCB,5/24/16,5/24/16,X1754,0,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,219,fungicide,SP,SP seed,EG seed,100,TCB,5/24/16,5/24/16,X1753,0,0,0,NA,NA,NA,,NO,
Competition,NA,219,fungicide,EG,EG adult,EG seed,100,TCB,5/24/16,5/24/16,X1752,0.1,0,0,NA,NA,NA,,YES,
Competition,NA,219,fungicide,SP,SP adult,EG seed,100,TCB,5/24/16,5/24/16,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,220,ambient,AB,AB seed,AB seed,80,TCB,5/24/16,5/24/16,X1755,1,5,0,NA,NA,NA,ORANGE,YES,
Competition,NA,220,ambient,BD,BD seed,AB seed,80,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,220,ambient,BH,BH seed,AB seed,80,TCB,5/24/16,5/24/16,X1757,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,220,ambient,EG,EG seed,AB seed,80,TCB,5/24/16,5/24/16,X1756,0.1,0,0,NA,NA,NA,,NO,
Competition,NA,220,ambient,SP,SP seed,AB seed,80,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,220,ambient,EG,EG adult,AB seed,80,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,220,ambient,SP,SP adult,AB seed,80,TCB,5/24/16,5/24/16,X1758,0,1,0.1,NA,NA,NA,,NO,
Competition,NA,221,ambient,AB,AB seed,EG adult,4,SCD,5/24/16,5/24/16,NA,1,0.1,0,NA,NA,NA,ORANGE,YES,
Competition,NA,221,ambient,BD,BD seed,EG adult,4,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,221,ambient,BH,BH seed,EG adult,4,SCD,5/24/16,5/24/16,NA,0.1,NA,NA,NA,NA,NA,,YES,
Competition,NA,221,ambient,EG,EG seed,EG adult,4,SCD,5/24/16,5/24/16,X1779,1,0.1,0,NA,NA,NA,,NO,
Competition,NA,221,ambient,SP,SP seed,EG adult,4,SCD,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,221,ambient,EG,EG adult,EG adult,4,SCD,5/24/16,5/24/16,X1780,0.1,0.1,NA,NA,NA,NA,,NO,
Competition,NA,221,ambient,SP,SP adult,EG adult,4,SCD,5/24/16,5/24/16,X1778,0.1,5,5,NA,NA,NA,,YES,
Competition,NA,222,fungicide,AB,AB seed,SP seed,100,SCD,5/24/16,5/24/16,NA,0,0,0.1,NA,NA,NA,,YES,
Competition,NA,222,fungicide,BD,BD seed,SP seed,100,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,222,fungicide,BH,BH seed,SP seed,100,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,222,fungicide,EG,EG seed,SP seed,100,SCD,5/24/16,5/24/16,X1782,0,0,0.1,NA,NA,NA,,NO,
Competition,NA,222,fungicide,SP,SP seed,SP seed,100,SCD,5/24/16,5/24/16,X140,0.1,0,0,NA,NA,NA,,NO,
Competition,NA,222,fungicide,EG,EG adult,SP seed,100,SCD,5/24/16,5/24/16,X1781,0.1,0,0,NA,NA,NA,,YES,
Competition,NA,222,fungicide,SP,SP adult,SP seed,100,SCD,5/24/16,5/24/16,X1783,5,0,0.1,NA,NA,NA,,YES,
Competition,NA,223,inoculation,AB,AB seed,BD seed,40,SCD,5/24/16,5/24/16,NA,1,0.1,0,NA,NA,NA,ORANGE,YES,
Competition,NA,223,inoculation,BD,BD seed,BD seed,40,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,223,inoculation,BH,BH seed,BD seed,40,SCD,5/24/16,5/24/16,NA,0,0.1,NA,NA,NA,NA,,YES,
Competition,NA,223,inoculation,EG,EG seed,BD seed,40,SCD,5/24/16,5/24/16,X1784,0.1,0.1,0.1,NA,NA,NA,,NO,
Competition,NA,223,inoculation,SP,SP seed,BD seed,40,SCD,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,223,inoculation,EG,EG adult,BD seed,40,SCD,5/24/16,5/24/16,X1786,0.1,0.1,0,NA,NA,NA,,YES,
Competition,NA,223,inoculation,SP,SP adult,BD seed,40,SCD,5/24/16,5/24/16,X1785,1,1,0.1,NA,NA,NA,,NO,
Competition,NA,224,ambient,AB,AB seed,BH seed,100,SCD,5/24/16,5/24/16,NA,1,1,0.1,NA,NA,NA,BROWN,YES,
Competition,NA,224,ambient,BD,BD seed,BH seed,100,SCD,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,224,ambient,BH,BH seed,BH seed,100,SCD,5/24/16,5/24/16,X157,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,224,ambient,EG,EG seed,BH seed,100,SCD,5/24/16,5/24/16,X1790,0.1,0,NA,NA,NA,NA,,NO,
Competition,NA,224,ambient,SP,SP seed,BH seed,100,SCD,5/24/16,5/24/16,X1789,0.1,0,0,NA,NA,NA,,NO,
Competition,NA,224,ambient,EG,EG adult,BH seed,100,SCD,5/24/16,5/24/16,X1788,1,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,224,ambient,SP,SP adult,BH seed,100,SCD,5/24/16,5/24/16,X1787,0.1,1,1,NA,NA,NA,,YES,
Competition,NA,225,ambient,AB,AB seed,AB seed,10,SCD,5/24/16,5/24/16,NA,1,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,225,ambient,BD,BD seed,AB seed,10,SCD,5/24/16,5/24/16,NA,0.1,1,NA,NA,NA,NA,,YES,
Competition,NA,225,ambient,BH,BH seed,AB seed,10,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,225,ambient,EG,EG seed,AB seed,10,SCD,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,,NA,
Competition,NA,225,ambient,SP,SP seed,AB seed,10,SCD,5/24/16,5/24/16,X1792,0,0.1,NA,NA,NA,NA,,NO,
Competition,NA,225,ambient,EG,EG adult,AB seed,10,SCD,5/24/16,5/24/16,X1793,0.1,0.1,1,NA,NA,NA,,YES,
Competition,NA,225,ambient,SP,SP adult,AB seed,10,SCD,5/24/16,5/24/16,X1791,0.1,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,226,inoculation,AB,AB seed,EG seed,40,SCD,5/24/16,5/24/16,NA,1,0.1,NA,NA,NA,NA,ORANGE,YES,
Competition,NA,226,inoculation,BD,BD seed,EG seed,40,SCD,5/24/16,5/24/16,NA,0,NA,NA,NA,NA,NA,,YES,
Competition,NA,226,inoculation,BH,BH seed,EG seed,40,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,226,inoculation,EG,EG seed,EG seed,40,SCD,5/24/16,5/24/16,X1795,0.1,0,0.1,NA,NA,NA,,NO,
Competition,NA,226,inoculation,SP,SP seed,EG seed,40,SCD,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,226,inoculation,EG,EG adult,EG seed,40,SCD,5/24/16,5/24/16,X1794,1,0.1,5,NA,NA,NA,,YES,
Competition,NA,226,inoculation,SP,SP adult,EG seed,40,SCD,5/24/16,5/24/16,X1796,1,0.1,5,NA,NA,NA,,YES,
Competition,NA,227,inoculation,AB,AB seed,BH seed,40,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,227,inoculation,BD,BD seed,BH seed,40,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,227,inoculation,BH,BH seed,BH seed,40,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,227,inoculation,EG,EG seed,BH seed,40,SCD,5/24/16,5/24/16,X1799,0,1,0.1,NA,NA,NA,,NO,
Competition,NA,227,inoculation,SP,SP seed,BH seed,40,SCD,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,227,inoculation,EG,EG adult,BH seed,40,SCD,5/24/16,5/24/16,X1797,1,0.1,0.1,NA,NA,NA,,YES,
Competition,NA,227,inoculation,SP,SP adult,BH seed,40,SCD,5/24/16,5/24/16,X1798,0.1,0,0.1,NA,NA,NA,,NO,
Competition,NA,228,fungicide,AB,AB seed,EG adult,4,SCD,5/24/16,5/24/16,NA,0.1,0,NA,NA,NA,NA,,YES,
Competition,NA,228,fungicide,BD,BD seed,EG adult,4,SCD,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,228,fungicide,BH,BH seed,EG adult,4,SCD,5/24/16,5/24/16,NA,0,0,0.1,NA,NA,NA,,YES,
Competition,NA,228,fungicide,EG,EG seed,EG adult,4,SCD,5/24/16,5/24/16,X1802,0.1,0.1,0,NA,NA,NA,,YES,
Competition,NA,228,fungicide,SP,SP seed,EG adult,4,SCD,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,228,fungicide,EG,EG adult,EG adult,4,SCD,5/24/16,5/24/16,X1801,0.1,0.1,0,NA,NA,NA,,YES,
Competition,NA,228,fungicide,SP,SP adult,EG adult,4,SCD,5/24/16,5/24/16,X1800,5,1,0.1,NA,NA,NA,,YES,
Competition,NA,229,fungicide,AB,AB seed,BH seed,80,TCB,5/24/16,5/24/16,X1761,0,NA,NA,NA,NA,NA,,YES,
Competition,NA,229,fungicide,BD,BD seed,BH seed,80,TCB,5/24/16,5/24/16,MISSING,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,229,fungicide,BH,BH seed,BH seed,80,TCB,5/24/16,5/24/16,X1777,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,229,fungicide,EG,EG seed,BH seed,80,TCB,5/24/16,5/24/16,X1762,0.1,0,NA,NA,NA,NA,,NO,
Competition,NA,229,fungicide,SP,SP seed,BH seed,80,TCB,5/24/16,5/24/16,X1760,0,0.1,0,NA,NA,NA,,NO,
Competition,NA,229,fungicide,EG,EG adult,BH seed,80,TCB,5/24/16,5/24/16,X1759,0.1,0,0,NA,NA,NA,,YES,
Competition,NA,229,fungicide,SP,SP adult,BH seed,80,TCB,5/24/16,5/24/16,X1763,1,0.1,0,NA,NA,NA,,YES,
Competition,NA,230,ambient,AB,AB seed,BD seed,100,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,230,ambient,BD,BD seed,BD seed,100,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,230,ambient,BH,BH seed,BD seed,100,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
Competition,NA,230,ambient,EG,EG seed,BD seed,100,TCB,5/24/16,5/24/16,X1764,0,0,0,NA,NA,NA,,NO,
Competition,NA,230,ambient,SP,SP seed,BD seed,100,TCB,5/24/16,5/24/16,X1765,0,0,0.1,NA,NA,NA,,NO,
Competition,NA,230,ambient,EG,EG adult,BD seed,100,TCB,5/24/16,5/24/16,X1766,0,0,0.1,NA,NA,NA,,YES,
Competition,NA,230,ambient,SP,SP adult,BD seed,100,TCB,5/24/16,5/24/16,DEAD,NA,NA,NA,NA,NA,NA,NA,NA,
Competition,NA,231,ambient,AB,AB seed,BH seed,10,TCB,5/24/16,5/24/16,NA,NA,NA,NA,NA,NA,NA,,YES,
